Class; Value; Class start; Class end;
2482;8;1997.820799476072;2000.358860615208;
2483;5;2000.358860615208;2002.896921754343;
2484;17;2002.896921754344;2005.434982893479;
2485;5;2005.434982893479;2007.973044032615;
2486;10;2007.973044032614;2010.511105171749;
2487;11;2010.511105171749;2013.049166310885;
2488;12;2013.049166310885;2015.587227450020;
2489;12;2015.587227450020;2018.125288589155;
2490;9;2018.125288589155;2020.663349728291;
2491;7;2020.663349728291;2023.201410867426;
2492;13;2023.201410867427;2025.739472006562;
2493;10;2025.739472006561;2028.277533145697;
2494;21;2028.277533145697;2030.815594284832;
2495;10;2030.815594284833;2033.353655423968;
2496;10;2033.353655423968;2035.891716563104;
2497;9;2035.891716563103;2038.429777702238;
2498;7;2038.429777702238;2040.967838841374;
2499;10;2040.967838841374;2043.505899980509;
2500;9;2043.505899980509;2046.043961119644;
2501;10;2046.043961119644;2048.582022258779;
2502;13;2048.582022258780;2051.120083397915;
2503;15;2051.120083397916;2053.658144537051;
2504;11;2053.658144537050;2056.196205676185;
2505;6;2056.196205676186;2058.734266815321;
2506;5;2058.734266815321;2061.272327954457;
2507;5;2061.272327954457;2063.810389093592;
2508;4;2063.810389093592;2066.348450232727;
2509;6;2066.348450232727;2068.886511371863;
2510;13;2068.886511371863;2071.424572510998;
2511;5;2071.424572510998;2073.962633650133;
2512;5;2073.962633650133;2076.500694789268;
2513;5;2076.500694789269;2079.038755928404;
2514;9;2079.038755928404;2081.576817067540;
2515;4;2081.576817067539;2084.114878206674;
2516;5;2084.114878206675;2086.652939345810;
2517;5;2086.652939345810;2089.191000484946;
2518;9;2089.191000484946;2091.729061624081;
2519;3;2091.729061624081;2094.267122763216;
2520;4;2094.267122763216;2096.805183902351;
2521;8;2096.805183902352;2099.343245041487;
2522;7;2099.343245041487;2101.881306180622;
2523;7;2101.881306180622;2104.419367319757;
2524;7;2104.419367319758;2106.957428458893;
2525;6;2106.957428458893;2109.495489598029;
2526;2;2109.495489598028;2112.033550737163;
2527;12;2112.033550737164;2114.571611876299;
2528;0;2114.571611876299;2117.109673015435;
2529;14;2117.109673015435;2119.647734154570;
2530;3;2119.647734154570;2122.185795293705;
2531;10;2122.185795293705;2124.723856432840;
2532;4;2124.723856432841;2127.261917571976;
2533;4;2127.261917571976;2129.799978711111;
2534;3;2129.799978711111;2132.338039850246;
2535;4;2132.338039850247;2134.876100989382;
2536;5;2134.876100989382;2137.414162128518;
2537;7;2137.414162128517;2139.952223267652;
2538;3;2139.952223267653;2142.490284406788;
2539;3;2142.490284406788;2145.028345545923;
2540;3;2145.028345545924;2147.566406685059;
2541;4;2147.566406685059;2150.104467824194;
2542;6;2150.104467824194;2152.642528963329;
2543;5;2152.642528963330;2155.180590102465;
2544;14;2155.180590102465;2157.718651241600;
2545;4;2157.718651241600;2160.256712380735;
2546;4;2160.256712380736;2162.794773519871;
2547;1;2162.794773519871;2165.332834659006;
2548;7;2165.332834659006;2167.870895798141;
2549;2;2167.870895798142;2170.408956937277;
2550;3;2170.408956937277;2172.947018076412;
2551;2;2172.947018076412;2175.485079215547;
2552;2;2175.485079215548;2178.023140354683;
2553;2;2178.023140354683;2180.561201493818;
2554;7;2180.561201493819;2183.099262632954;
2555;4;2183.099262632953;2185.637323772089;
2556;2;2185.637323772089;2188.175384911224;
2557;3;2188.175384911225;2190.713446050360;
2558;8;2190.713446050360;2193.251507189495;
2559;5;2193.251507189495;2195.789568328630;
2560;3;2195.789568328631;2198.327629467766;
2561;6;2198.327629467766;2200.865690606901;
2562;3;2200.865690606901;2203.403751746036;
2563;3;2203.403751746037;2205.941812885172;
2564;2;2205.941812885172;2208.479874024307;
2565;1;2208.479874024308;2211.017935163443;
2566;3;2211.017935163442;2213.555996302578;
2567;5;2213.555996302578;2216.094057441713;
2568;2;2216.094057441714;2218.632118580849;
2569;4;2218.632118580849;2221.170179719984;
2570;5;2221.170179719984;2223.708240859119;
2571;2;2223.708240859120;2226.246301998255;
2572;3;2226.246301998255;2228.784363137390;
2573;6;2228.784363137390;2231.322424276525;
2574;4;2231.322424276525;2233.860485415661;
2575;3;2233.860485415661;2236.398546554796;
2576;2;2236.398546554797;2238.936607693932;
2577;1;2238.936607693931;2241.474668833067;
2578;2;2241.474668833067;2244.012729972202;
2579;5;2244.012729972203;2246.550791111338;
2580;2;2246.550791111338;2249.088852250473;
2581;5;2249.088852250473;2251.626913389608;
2582;2;2251.626913389608;2254.164974528744;
2583;3;2254.164974528744;2256.703035667879;
2584;3;2256.703035667879;2259.241096807014;
2585;1;2259.241096807014;2261.779157946150;
2586;1;2261.779157946150;2264.317219085285;
2587;4;2264.317219085286;2266.855280224421;
2588;4;2266.855280224420;2269.393341363555;
2589;4;2269.393341363556;2271.931402502691;
2590;2;2271.931402502692;2274.469463641827;
2591;6;2274.469463641827;2277.007524780962;
2592;2;2277.007524780962;2279.545585920097;
2593;0;2279.545585920097;2282.083647059233;
2594;2;2282.083647059233;2284.621708198368;
2595;1;2284.621708198368;2287.159769337503;
2596;2;2287.159769337503;2289.697830476639;
2597;3;2289.697830476639;2292.235891615774;
2598;3;2292.235891615775;2294.773952754910;
2599;4;2294.773952754909;2297.312013894044;
2600;2;2297.312013894045;2299.850075033180;
2601;2;2299.850075033180;2302.388136172316;
2602;1;2302.388136172316;2304.926197311451;
2603;1;2304.926197311451;2307.464258450586;
2604;2;2307.464258450586;2310.002319589722;
2605;3;2310.002319589722;2312.540380728857;
2606;0;2312.540380728857;2315.078441867992;
2607;1;2315.078441867992;2317.616503007127;
2608;0;2317.616503007128;2320.154564146263;
2609;0;2320.154564146264;2322.692625285399;
2610;2;2322.692625285398;2325.230686424533;
2611;0;2325.230686424534;2327.768747563669;
2612;2;2327.768747563669;2330.306808702805;
2613;3;2330.306808702805;2332.844869841940;
2614;0;2332.844869841940;2335.382930981075;
2615;1;2335.382930981075;2337.920992120210;
2616;3;2337.920992120211;2340.459053259346;
2617;1;2340.459053259346;2342.997114398481;
2618;1;2342.997114398481;2345.535175537616;
2619;0;2345.535175537617;2348.073236676752;
2620;0;2348.073236676752;2350.611297815888;
2621;0;2350.611297815887;2353.149358955022;
2622;2;2353.149358955023;2355.687420094158;
2623;2;2355.687420094158;2358.225481233294;
2624;2;2358.225481233293;2360.763542372428;
2625;2;2360.763542372429;2363.301603511564;
2626;0;2363.301603511564;2365.839664650699;
2627;1;2365.839664650700;2368.377725789835;
2628;0;2368.377725789835;2370.915786928970;
2629;0;2370.915786928970;2373.453848068105;
2630;3;2373.453848068106;2375.991909207241;
2631;0;2375.991909207241;2378.529970346377;
2632;0;2378.529970346376;2381.068031485511;
2633;0;2381.068031485512;2383.606092624647;
2634;0;2383.606092624647;2386.144153763782;
2635;1;2386.144153763782;2388.682214902917;
2636;2;2388.682214902918;2391.220276042053;
2637;0;2391.220276042053;2393.758337181188;
2638;0;2393.758337181189;2396.296398320324;
2639;1;2396.296398320324;2398.834459459459;
2640;0;2398.834459459459;2401.372520598594;
2641;1;2401.372520598595;2403.910581737730;
2642;1;2403.910581737730;2406.448642876866;
2643;0;2406.448642876865;2408.986704016000;
2644;2;2408.986704016001;2411.524765155136;
2645;1;2411.524765155136;2414.062826294271;
2646;1;2414.062826294271;2416.600887433406;
2647;0;2416.600887433407;2419.138948572542;
2648;0;2419.138948572542;2421.677009711677;
2649;0;2421.677009711678;2424.215070850813;
2650;0;2424.215070850812;2426.753131989948;
2651;2;2426.753131989948;2429.291193129083;
2652;2;2429.291193129084;2431.829254268219;
2653;0;2431.829254268219;2434.367315407354;
2654;0;2434.367315407354;2436.905376546489;
2655;0;2436.905376546490;2439.443437685625;
2656;0;2439.443437685625;2441.981498824760;
2657;0;2441.981498824760;2444.519559963895;
2658;0;2444.519559963896;2447.057621103031;
2659;0;2447.057621103031;2449.595682242166;
2660;0;2449.595682242167;2452.133743381302;
2661;0;2452.133743381301;2454.671804520437;
2662;0;2454.671804520437;2457.209865659572;
2663;0;2457.209865659573;2459.747926798708;
2664;0;2459.747926798708;2462.285987937843;
2665;0;2462.285987937843;2464.824049076978;
2666;0;2464.824049076979;2467.362110216114;
2667;1;2467.362110216114;2469.900171355249;
2668;0;2469.900171355249;2472.438232494384;
2669;1;2472.438232494384;2474.976293633520;
2670;1;2474.976293633520;2477.514354772655;
2671;0;2477.514354772656;2480.052415911791;
2672;0;2480.052415911790;2482.590477050926;
2673;0;2482.590477050926;2485.128538190061;
2674;0;2485.128538190062;2487.666599329197;
2675;0;2487.666599329197;2490.204660468332;
2676;0;2490.204660468332;2492.742721607467;
2677;1;2492.742721607468;2495.280782746603;
2678;0;2495.280782746603;2497.818843885738;
2679;1;2497.818843885738;2500.356905024873;
2680;0;2500.356905024873;2502.894966164009;
2681;0;2502.894966164009;2505.433027303144;
2682;0;2505.433027303145;2507.971088442280;
2683;0;2507.971088442279;2510.509149581414;
2684;0;2510.509149581415;2513.047210720550;
2685;1;2513.047210720551;2515.585271859686;
2686;0;2515.585271859686;2518.123332998821;
2687;1;2518.123332998821;2520.661394137956;
2688;1;2520.661394137956;2523.199455277092;
2689;0;2523.199455277092;2525.737516416227;
2690;1;2525.737516416227;2528.275577555362;
2691;0;2528.275577555362;2530.813638694498;
2692;0;2530.813638694498;2533.351699833633;
2693;0;2533.351699833634;2535.889760972769;
2694;0;2535.889760972768;2538.427822111903;
2695;1;2538.427822111904;2540.965883251039;
2696;0;2540.965883251039;2543.503944390175;
2697;0;2543.503944390174;2546.042005529309;
2698;1;2546.042005529310;2548.580066668445;
2699;0;2548.580066668445;2551.118127807581;
2700;0;2551.118127807581;2553.656188946716;
2701;0;2553.656188946716;2556.194250085851;
2702;0;2556.194250085851;2558.732311224986;
2703;0;2558.732311224987;2561.270372364122;
2704;0;2561.270372364123;2563.808433503258;
2705;0;2563.808433503257;2566.346494642392;
2706;0;2566.346494642393;2568.884555781528;
2707;0;2568.884555781528;2571.422616920664;
2708;0;2571.422616920663;2573.960678059798;
2709;0;2573.960678059799;2576.498739198934;
2710;0;2576.498739198934;2579.036800338069;
2711;0;2579.036800338070;2581.574861477205;
2712;0;2581.574861477205;2584.112922616340;
2713;0;2584.112922616340;2586.650983755475;
2714;0;2586.650983755476;2589.189044894611;
2715;0;2589.189044894611;2591.727106033747;
2716;0;2591.727106033746;2594.265167172881;
2717;0;2594.265167172882;2596.803228312017;
2718;0;2596.803228312017;2599.341289451153;
2719;0;2599.341289451152;2601.879350590287;
2720;0;2601.879350590288;2604.417411729423;
2721;1;2604.417411729423;2606.955472868558;
2722;0;2606.955472868559;2609.493534007694;
2723;1;2609.493534007694;2612.031595146829;
2724;0;2612.031595146829;2614.569656285964;
2725;0;2614.569656285965;2617.107717425100;
2726;1;2617.107717425100;2619.645778564236;
2727;0;2619.645778564235;2622.183839703370;
2728;0;2622.183839703371;2624.721900842506;
2729;0;2624.721900842506;2627.259961981641;
2730;2;2627.259961981641;2629.798023120776;
2731;0;2629.798023120777;2632.336084259912;
2732;0;2632.336084259912;2634.874145399047;
2733;1;2634.874145399048;2637.412206538183;
2734;0;2637.412206538183;2639.950267677318;
2735;0;2639.950267677318;2642.488328816453;
2736;0;2642.488328816454;2645.026389955589;
2737;0;2645.026389955589;2647.564451094725;
2738;2;2647.564451094724;2650.102512233859;
2739;0;2650.102512233860;2652.640573372995;
2740;0;2652.640573372995;2655.178634512130;
2741;0;2655.178634512130;2657.716695651265;
2742;2;2657.716695651266;2660.254756790401;
2743;0;2660.254756790401;2662.792817929536;
2744;0;2662.792817929537;2665.330879068672;
2745;0;2665.330879068671;2667.868940207807;
2746;0;2667.868940207807;2670.407001346942;
2747;0;2670.407001346943;2672.945062486078;
2748;1;2672.945062486078;2675.483123625213;
2749;0;2675.483123625213;2678.021184764348;
2750;0;2678.021184764349;2680.559245903484;
2751;0;2680.559245903484;2683.097307042619;
2752;0;2683.097307042619;2685.635368181754;
2753;0;2685.635368181755;2688.173429320890;
2754;1;2688.173429320890;2690.711490460025;
2755;0;2690.711490460026;2693.249551599161;
2756;1;2693.249551599160;2695.787612738296;
2757;0;2695.787612738296;2698.325673877431;
2758;0;2698.325673877432;2700.863735016567;
2759;1;2700.863735016567;2703.401796155702;
2760;0;2703.401796155702;2705.939857294837;
2761;0;2705.939857294838;2708.477918433973;
2762;0;2708.477918433973;2711.015979573108;
2763;0;2711.015979573108;2713.554040712243;
2764;0;2713.554040712243;2716.092101851379;
2765;1;2716.092101851379;2718.630162990514;
2766;0;2718.630162990515;2721.168224129650;
2767;0;2721.168224129649;2723.706285268785;
2768;0;2723.706285268785;2726.244346407920;
2769;0;2726.244346407921;2728.782407547056;
2770;0;2728.782407547055;2731.320468686190;
2771;0;2731.320468686191;2733.858529825326;
2772;1;2733.858529825327;2736.396590964462;
2773;0;2736.396590964462;2738.934652103597;
2774;0;2738.934652103597;2741.472713242732;
2775;1;2741.472713242732;2744.010774381868;
2776;0;2744.010774381868;2746.548835521003;
2777;1;2746.548835521004;2749.086896660139;
2778;0;2749.086896660138;2751.624957799273;
2779;0;2751.624957799274;2754.163018938409;
2780;0;2754.163018938410;2756.701080077545;
2781;0;2756.701080077544;2759.239141216679;
2782;0;2759.239141216680;2761.777202355815;
2783;0;2761.777202355815;2764.315263494951;
2784;0;2764.315263494951;2766.853324634086;
2785;0;2766.853324634086;2769.391385773221;
2786;0;2769.391385773221;2771.929446912357;
2787;1;2771.929446912357;2774.467508051492;
2788;1;2774.467508051493;2777.005569190628;
2789;0;2777.005569190627;2779.543630329762;
2790;0;2779.543630329763;2782.081691468898;
2791;0;2782.081691468898;2784.619752608034;
2792;0;2784.619752608033;2787.157813747168;
2793;0;2787.157813747169;2789.695874886304;
2794;1;2789.695874886304;2792.233936025440;
2795;1;2792.233936025440;2794.771997164575;
2796;0;2794.771997164575;2797.310058303710;
2797;0;2797.310058303710;2799.848119442845;
2798;0;2799.848119442846;2802.386180581981;
2799;0;2802.386180581982;2804.924241721117;
2800;0;2804.924241721116;2807.462302860251;
2801;1;2807.462302860252;2810.000363999387;
2802;0;2810.000363999387;2812.538425138523;
2803;1;2812.538425138522;2815.076486277657;
2804;0;2815.076486277658;2817.614547416793;
2805;0;2817.614547416793;2820.152608555929;
2806;0;2820.152608555929;2822.690669695064;
2807;0;2822.690669695064;2825.228730834199;
2808;0;2825.228730834199;2827.766791973334;
2809;0;2827.766791973335;2830.304853112470;
2810;0;2830.304853112470;2832.842914251606;
2811;0;2832.842914251605;2835.380975390740;
2812;0;2835.380975390741;2837.919036529876;
2813;1;2837.919036529876;2840.457097669012;
2814;2;2840.457097669011;2842.995158808146;
2815;0;2842.995158808147;2845.533219947282;
2816;0;2845.533219947282;2848.071281086417;
2817;0;2848.071281086418;2850.609342225553;
2818;0;2850.609342225553;2853.147403364688;
2819;2;2853.147403364688;2855.685464503823;
2820;0;2855.685464503824;2858.223525642959;
2821;0;2858.223525642959;2860.761586782095;
2822;0;2860.761586782094;2863.299647921229;
2823;0;2863.299647921230;2865.837709060365;
2824;0;2865.837709060365;2868.375770199500;
2825;0;2868.375770199500;2870.913831338635;
2826;3;2870.913831338636;2873.451892477771;
2827;0;2873.451892477771;2875.989953616906;
2828;1;2875.989953616907;2878.528014756042;
2829;2;2878.528014756042;2881.066075895177;
2830;1;2881.066075895177;2883.604137034312;
2831;0;2883.604137034313;2886.142198173448;
2832;0;2886.142198173448;2888.680259312584;
2833;0;2888.680259312583;2891.218320451718;
2834;0;2891.218320451719;2893.756381590854;
2835;0;2893.756381590854;2896.294442729989;
2836;1;2896.294442729989;2898.832503869124;
2837;1;2898.832503869125;2901.370565008260;
2838;0;2901.370565008260;2903.908626147395;
2839;0;2903.908626147396;2906.446687286531;
2840;0;2906.446687286531;2908.984748425666;
2841;0;2908.984748425666;2911.522809564801;
2842;2;2911.522809564802;2914.060870703937;
2843;0;2914.060870703937;2916.598931843072;
2844;1;2916.598931843072;2919.136992982207;
2845;0;2919.136992982208;2921.675054121343;
2846;2;2921.675054121343;2924.213115260478;
2847;0;2924.213115260478;2926.751176399613;
2848;0;2926.751176399614;2929.289237538749;
2849;0;2929.289237538749;2931.827298677884;
2850;0;2931.827298677885;2934.365359817020;
2851;0;2934.365359817019;2936.903420956155;
2852;0;2936.903420956155;2939.441482095290;
2853;0;2939.441482095291;2941.979543234426;
2854;0;2941.979543234425;2944.517604373561;
2855;0;2944.517604373561;2947.055665512696;
2856;1;2947.055665512697;2949.593726651832;
2857;0;2949.593726651832;2952.131787790967;
2858;0;2952.131787790967;2954.669848930102;
2859;1;2954.669848930102;2957.207910069238;
2860;0;2957.207910069238;2959.745971208373;
2861;0;2959.745971208374;2962.284032347509;
2862;0;2962.284032347508;2964.822093486644;
2863;0;2964.822093486644;2967.360154625779;
2864;0;2967.360154625780;2969.898215764915;
2865;0;2969.898215764914;2972.436276904049;
2866;0;2972.436276904050;2974.974338043185;
2867;1;2974.974338043186;2977.512399182321;
2868;1;2977.512399182321;2980.050460321456;
2869;0;2980.050460321456;2982.588521460591;
2870;0;2982.588521460591;2985.126582599727;
2871;1;2985.126582599727;2987.664643738862;
2872;0;2987.664643738863;2990.202704877998;
2873;0;2990.202704877997;2992.740766017133;
2874;0;2992.740766017133;2995.278827156268;
2875;0;2995.278827156269;2997.816888295404;
2876;0;2997.816888295403;3000.354949434538;
2877;0;3000.354949434539;3002.893010573674;
2878;1;3002.893010573674;3005.431071712810;
2879;1;3005.431071712810;3007.969132851945;
2880;0;3007.969132851945;3010.507193991080;
2881;0;3010.507193991080;3013.045255130216;
2882;1;3013.045255130216;3015.583316269351;
2883;0;3015.583316269352;3018.121377408487;
2884;2;3018.121377408486;3020.659438547621;
2885;0;3020.659438547622;3023.197499686757;
2886;0;3023.197499686758;3025.735560825893;
2887;0;3025.735560825892;3028.273621965027;
2888;0;3028.273621965028;3030.811683104163;
2889;0;3030.811683104163;3033.349744243299;
2890;0;3033.349744243299;3035.887805382434;
2891;0;3035.887805382434;3038.425866521569;
2892;0;3038.425866521569;3040.963927660704;
2893;0;3040.963927660705;3043.501988799840;
2894;0;3043.501988799841;3046.040049938976;
2895;1;3046.040049938975;3048.578111078110;
2896;0;3048.578111078111;3051.116172217246;
2897;0;3051.116172217246;3053.654233356382;
2898;0;3053.654233356381;3056.192294495516;
2899;0;3056.192294495517;3058.730355634652;
2900;0;3058.730355634652;3061.268416773788;
2901;0;3061.268416773788;3063.806477912923;
2902;0;3063.806477912923;3066.344539052058;
2903;0;3066.344539052058;3068.882600191193;
2904;0;3068.882600191194;3071.420661330329;
2905;0;3071.420661330329;3073.958722469465;
2906;1;3073.958722469464;3076.496783608599;
2907;0;3076.496783608600;3079.034844747735;
2908;0;3079.034844747735;3081.572905886871;
2909;0;3081.572905886870;3084.110967026005;
2910;0;3084.110967026006;3086.649028165141;
2911;0;3086.649028165141;3089.187089304276;
2912;0;3089.187089304277;3091.725150443412;
2913;0;3091.725150443412;3094.263211582547;
2914;0;3094.263211582547;3096.801272721682;
2915;0;3096.801272721683;3099.339333860818;
2916;0;3099.339333860818;3101.877394999954;
2917;0;3101.877394999953;3104.415456139088;
2918;2;3104.415456139089;3106.953517278224;
2919;0;3106.953517278224;3109.491578417360;
2920;0;3109.491578417359;3112.029639556494;
2921;0;3112.029639556495;3114.567700695630;
2922;0;3114.567700695630;3117.105761834765;
2923;0;3117.105761834766;3119.643822973901;
2924;0;3119.643822973901;3122.181884113036;
2925;2;3122.181884113036;3124.719945252171;
2926;2;3124.719945252172;3127.258006391307;
2927;0;3127.258006391306;3129.796067530442;
2928;1;3129.796067530442;3132.334128669577;
2929;2;3132.334128669578;3134.872189808713;
2930;1;3134.872189808713;3137.410250947848;
2931;0;3137.410250947848;3139.948312086983;
2932;0;3139.948312086984;3142.486373226119;
2933;1;3142.486373226119;3145.024434365254;
2934;2;3145.024434365255;3147.562495504390;
2935;2;3147.562495504390;3150.100556643525;
2936;0;3150.100556643525;3152.638617782660;
2937;1;3152.638617782661;3155.176678921796;
2938;0;3155.176678921795;3157.714740060931;
2939;0;3157.714740060931;3160.252801200066;
2940;0;3160.252801200067;3162.790862339202;
2941;0;3162.790862339202;3165.328923478337;
2942;0;3165.328923478337;3167.866984617472;
2943;0;3167.866984617473;3170.405045756608;
2944;0;3170.405045756608;3172.943106895743;
2945;0;3172.943106895744;3175.481168034879;
2946;0;3175.481168034878;3178.019229174014;
2947;0;3178.019229174014;3180.557290313149;
2948;0;3180.557290313150;3183.095351452285;
2949;0;3183.095351452284;3185.633412591420;
2950;0;3185.633412591420;3188.171473730555;
2951;0;3188.171473730556;3190.709534869691;
2952;0;3190.709534869691;3193.247596008826;
2953;0;3193.247596008826;3195.785657147961;
2954;0;3195.785657147962;3198.323718287097;
2955;0;3198.323718287097;3200.861779426232;
2956;0;3200.861779426233;3203.399840565368;
2957;0;3203.399840565367;3205.937901704503;
2958;0;3205.937901704503;3208.475962843638;
2959;0;3208.475962843639;3211.014023982774;
2960;0;3211.014023982773;3213.552085121908;
2961;0;3213.552085121909;3216.090146261044;
2962;0;3216.090146261045;3218.628207400180;
2963;0;3218.628207400180;3221.166268539315;
2964;0;3221.166268539315;3223.704329678450;
2965;0;3223.704329678450;3226.242390817586;
2966;0;3226.242390817586;3228.780451956721;
2967;2;3228.780451956722;3231.318513095857;
2968;0;3231.318513095856;3233.856574234992;
2969;0;3233.856574234992;3236.394635374127;
2970;0;3236.394635374128;3238.932696513263;
2971;0;3238.932696513262;3241.470757652397;
2972;2;3241.470757652398;3244.008818791533;
2973;0;3244.008818791533;3246.546879930669;
2974;0;3246.546879930669;3249.084941069804;
2975;0;3249.084941069804;3251.623002208939;
2976;0;3251.623002208939;3254.161063348075;
2977;0;3254.161063348075;3256.699124487210;
2978;0;3256.699124487211;3259.237185626346;
2979;0;3259.237185626345;3261.775246765480;
2980;0;3261.775246765481;3264.313307904616;
2981;0;3264.313307904617;3266.851369043752;
2982;0;3266.851369043751;3269.389430182886;
2983;0;3269.389430182887;3271.927491322022;
2984;0;3271.927491322022;3274.465552461158;
2985;0;3274.465552461158;3277.003613600293;
2986;0;3277.003613600293;3279.541674739428;
2987;0;3279.541674739428;3282.079735878563;
2988;0;3282.079735878564;3284.617797017699;
2989;1;3284.617797017700;3287.155858156835;
2990;2;3287.155858156834;3289.693919295969;
2991;0;3289.693919295970;3292.231980435105;
2992;0;3292.231980435105;3294.770041574241;
2993;0;3294.770041574240;3297.308102713375;
2994;0;3297.308102713376;3299.846163852511;
2995;0;3299.846163852511;3302.384224991647;
2996;1;3302.384224991647;3304.922286130782;
2997;0;3304.922286130782;3307.460347269917;
2998;1;3307.460347269917;3309.998408409052;
2999;0;3309.998408409053;3312.536469548188;
3000;0;3312.536469548188;3315.074530687323;
3001;0;3315.074530687323;3317.612591826458;
3002;0;3317.612591826459;3320.150652965594;
3003;0;3320.150652965594;3322.688714104730;
3004;0;3322.688714104729;3325.226775243864;
3005;0;3325.226775243865;3327.764836383000;
3006;0;3327.764836383000;3330.302897522135;
3007;0;3330.302897522136;3332.840958661271;
3008;0;3332.840958661271;3335.379019800406;
3009;0;3335.379019800406;3337.917080939541;
3010;0;3337.917080939542;3340.455142078677;
3011;0;3340.455142078677;3342.993203217812;
3012;0;3342.993203217812;3345.531264356947;
3013;0;3345.531264356948;3348.069325496083;
3014;0;3348.069325496083;3350.607386635219;
3015;0;3350.607386635218;3353.145447774353;
3016;0;3353.145447774354;3355.683508913489;
3017;0;3355.683508913489;3358.221570052624;
3018;0;3358.221570052625;3360.759631191760;
3019;0;3360.759631191760;3363.297692330895;
3020;0;3363.297692330895;3365.835753470030;
3021;0;3365.835753470031;3368.373814609166;
3022;0;3368.373814609165;3370.911875748301;
3023;0;3370.911875748301;3373.449936887436;
3024;0;3373.449936887437;3375.987998026572;
3025;0;3375.987998026572;3378.526059165707;
3026;0;3378.526059165707;3381.064120304842;
3027;1;3381.064120304843;3383.602181443978;
3028;0;3383.602181443978;3386.140242583113;
3029;0;3386.140242583114;3388.678303722249;
3030;0;3388.678303722249;3391.216364861384;
3031;0;3391.216364861384;3393.754426000519;
3032;0;3393.754426000520;3396.292487139655;
3033;0;3396.292487139654;3398.830548278790;
3034;1;3398.830548278790;3401.368609417925;
3035;0;3401.368609417926;3403.906670557061;
3036;0;3403.906670557061;3406.444731696196;
3037;0;3406.444731696196;3408.982792835331;
3038;0;3408.982792835332;3411.520853974467;
3039;0;3411.520853974467;3414.058915113602;
3040;0;3414.058915113603;3416.596976252738;
3041;0;3416.596976252737;3419.135037391873;
3042;1;3419.135037391873;3421.673098531008;
3043;0;3421.673098531009;3424.211159670144;
3044;0;3424.211159670143;3426.749220809279;
3045;0;3426.749220809279;3429.287281948414;
3046;0;3429.287281948415;3431.825343087550;
3047;0;3431.825343087550;3434.363404226685;
3048;0;3434.363404226685;3436.901465365820;
3049;0;3436.901465365821;3439.439526504956;
3050;0;3439.439526504956;3441.977587644091;
3051;0;3441.977587644092;3444.515648783227;
3052;0;3444.515648783226;3447.053709922362;
3053;1;3447.053709922362;3449.591771061497;
3054;0;3449.591771061498;3452.129832200633;
3055;0;3452.129832200632;3454.667893339767;
3056;0;3454.667893339768;3457.205954478903;
3057;0;3457.205954478904;3459.744015618039;
3058;0;3459.744015618039;3462.282076757174;
3059;0;3462.282076757174;3464.820137896309;
3060;0;3464.820137896309;3467.358199035445;
3061;0;3467.358199035445;3469.896260174580;
3062;0;3469.896260174581;3472.434321313716;
3063;0;3472.434321313715;3474.972382452851;
3064;0;3474.972382452851;3477.510443591986;
3065;0;3477.510443591987;3480.048504731122;
3066;0;3480.048504731121;3482.586565870256;
3067;0;3482.586565870257;3485.124627009392;
3068;0;3485.124627009392;3487.662688148528;
3069;0;3487.662688148528;3490.200749287663;
3070;0;3490.200749287663;3492.738810426798;
3071;0;3492.738810426798;3495.276871565934;
3072;0;3495.276871565934;3497.814932705069;
3073;0;3497.814932705069;3500.352993844204;
3074;0;3500.352993844204;3502.891054983339;
3075;0;3502.891054983340;3505.429116122475;
3076;0;3505.429116122476;3507.967177261611;
3077;2;3507.967177261610;3510.505238400745;
3078;0;3510.505238400746;3513.043299539881;
3079;0;3513.043299539881;3515.581360679017;
3080;1;3515.581360679017;3518.119421818152;
3081;0;3518.119421818152;3520.657482957287;
3082;0;3520.657482957287;3523.195544096423;
3083;1;3523.195544096423;3525.733605235558;
3084;1;3525.733605235558;3528.271666374693;
3085;0;3528.271666374693;3530.809727513828;
3086;0;3530.809727513829;3533.347788652964;
3087;0;3533.347788652964;3535.885849792100;
3088;0;3535.885849792099;3538.423910931234;
3089;0;3538.423910931235;3540.961972070370;
3090;0;3540.961972070370;3543.500033209506;
3091;1;3543.500033209506;3546.038094348641;
3092;0;3546.038094348641;3548.576155487776;
3093;0;3548.576155487776;3551.114216626911;
3094;0;3551.114216626912;3553.652277766047;
3095;0;3553.652277766047;3556.190338905182;
3096;0;3556.190338905182;3558.728400044317;
3097;0;3558.728400044318;3561.266461183453;
3098;0;3561.266461183453;3563.804522322589;
3099;0;3563.804522322588;3566.342583461723;
3100;0;3566.342583461724;3568.880644600859;
3101;1;3568.880644600859;3571.418705739994;
3102;0;3571.418705739995;3573.956766879130;
3103;0;3573.956766879130;3576.494828018265;
3104;0;3576.494828018265;3579.032889157400;
3105;0;3579.032889157401;3581.570950296536;
3106;0;3581.570950296536;3584.109011435671;
3107;0;3584.109011435671;3586.647072574806;
3108;0;3586.647072574807;3589.185133713942;
3109;0;3589.185133713942;3591.723194853078;
3110;0;3591.723194853077;3594.261255992212;
3111;0;3594.261255992213;3596.799317131348;
3112;0;3596.799317131348;3599.337378270483;
3113;0;3599.337378270484;3601.875439409619;
3114;1;3601.875439409619;3604.413500548754;
3115;0;3604.413500548754;3606.951561687889;
3116;0;3606.951561687890;3609.489622827025;
